ID,SQ1,SQ2_1,SQ2_2,SQ3,A1,A2,A3_1,A3_2,A3_3,A3_4,A3_5,A4,B1,B2,B3,B3_ETC,B4,B5_1,B5_2,B5_3,B5_4,B6,B7_1,B7_2,B7_3,B8,B8_ETC,C1,C1_ETC,C2,C3,C3_ETC,C4,C4_1,C5_1,C5_2,C5_3,C5_4,C5_ETC,C6_1,C6_2,C7_1,C7_2,C8,C9_1,C9_2,C9_3,C9_4,C10,C10_ETC,D1,D2_1,D2_2,D2_3,D2_ETC,D3,D4,D5_1,D5_2,D5_3,D6,D6_ETC,E1_1,E1_2,E1_3,E1_4,E1_5,E1_6,E1_7,E1_8,E1_ETC,E2_1,E2_2,E2_3,E2_ETC,E3_1,E3_2,E3_3,E3_4,E3_5,E3_6,E3_7,E3_8,E3_9,E3_10,E3_ETC,E4_1,E4_2,E4_3,E4_4,E4_5,E4_6,E4_7,E4_8,E4_9,E4_ETC,E5,E6_1,E6_2,E6_3,E6_ETC,E7_1,E7_2,E7_3,E8,E8_ETC,F1_1,F1_2,F1_3,F1_4,F1_5,F2,F2_ETC,F3_1,F3_2,F3_ETC,F4,F5,F5_ETC,F6,G1_1,G1_2,G1_3,G1_ETC,G2_1,G2_2,G2_ETC,G3_1,G3_2,G3_3,G3_4,G3_5,G3_6,G3_7,G3_8,G3_9,G4_1,G4_2,G4_3,G4_4,G4_5,G4_6,G4_7,G4_8,G4_9,G4_10,G4_11,G4_12,G4_13,G4_14,G4_15,G5_1,G5_2,G5_3,G5_4,G5_5,G5_6,G5_7,G5_8,G5_9,G5_ETC,G6_1,G6_2,G6_3,G6_4,G6_5,G6_6,G6_ETC,G7_1,G7_2,G7_3,G7_4,G7_5,G8,G8_ETC,G9_1,G9_2,G9_ETC,G10,G11_1,G11_2,G11_3,G11_ETC,G12_1,G12_2,G12_3,G13,G14,H1,H2,H3,H3_ETC,H4,H5_1,H5_2,H6,I1_1,I1_2,I1_3,I1_4,I1_5,I2_1,I2_2,I3_1,I3_2
73375320,1,50,3,24,2,3,,,,,5,,1,1,1,,5,,,,4,4,4,3,4,1,,2,,4,1,,2,,,,,,,35,11,4,4,3,3,4,3,3,2,,3,1,11,2,,2,,3,3,3,1,,1,,,,,,,,,2,5,8,,,,3,,,,,,,,,,2,,,,,,,,,3,1,5,6,,4,4,3,2,,4,3,4,3,4,1,,1,4,,5,2,,4,2,9,11,,1,3,,2,1,2,2,2,1,1,1,1,,2,,,,6,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,1,,3,4,,3,1,4,9,,1,1,1,3,3,1,5,3,,3,4,4,3,3,3,3,4,3,4,4,7,7
73404388,2,56,3,25,2,1,,,,,5,,5,1,1,,4,,,,4,4,3,3,3,1,,1,,4,1,,1,1990,50,50,0,0,,48,3,3,2,3,1,4,4,2,2,,7,8,1,4,,2,,1,4,3,1,,1,,,,,,,,,8,1,2,,,,,,,6,,,,,,,,3,4,,,,,,,3,2,5,1,,1,1,4,2,,4,4,4,4,3,5,,1,5,,3,3,,4,9,10,11,,1,5,,2,1,2,2,2,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,1,,7,,,3,6,1,9,,3,2,2,3,3,1,2,1,,2,3,3,3,3,3,3,3,3,4,3,7,7
73421960,1,41,2,25,3,1,,,,4,,1,5,1,1,,3,1,2,3,,5,1,2,3,1,,1,,4,1,,1,2005,50,30,20,0,,13,8,5,3,3,1,1,3,2,3,,4,2,1,3,,1,65,1,2,2,2,,1,2,,,,,,,,2,5,1,,1,,,,,,,8,,,,1,,3,,,,,,,,3,1,2,3,,3,2,2,2,,3,4,4,4,4,3,,2,5,,3,2,,4,2,1,5,,3,2,,2,3,2,3,3,2,1,1,1,1,,,4,,6,,,,,,,,,,,2,3,4,,,,,,,,,,,,6,,,,,,,1,,2,3,,2,3,5,9,,3,4,4,3,3,1,2,1,,2,2,3,4,2,3,3,4,3,4,4,5,5
73440418,1,54,3,12,3,1,,2,,,,1,5,2,1,,3,1,,,,3,4,3,3,2,,2,,3,1,,1,1993,30,0,70,0,,54,4,2,3,3,3,3,3,3,3,,2,2,6,8,,1,40,4,3,4,2,,,2,,,,,,,,1,2,6,,,,,,,,,,,10,,,,,,,,,,,,3,3,2,1,,3,3,3,2,,3,3,4,3,3,7,,4,5,,4,1,,3,1,2,3,,9,,,2,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,1,,7,,,2,1,2,3,,3,3,3,3,3,1,2,8,,2,3,3,3,3,3,3,3,3,3,4,5,5
73460882,1,46,2,23,3,1,,,3,,,1,5,1,1,,4,,,,4,4,1,1,1,1,,1,,4,1,,1,1998,0,0,100,0,,46,9,2,4,3,1,1,1,1,2,,6,2,1,5,,1,90,1,1,1,3,민간기업의 취업활성화 지원,1,,,,,,,,,1,2,5,,,,,,,,,,,10,,,,,,,,,,,,3,1,2,3,,4,2,2,2,,3,3,4,4,4,1,,4,5,,2,,,1,2,1,11,,1,3,,2,1,2,2,1,1,1,1,1,,,,,,,,,,,,,,,15,1,,,,,,,,,,,,,,,6,,,,,,,1,,1,2,,3,2,4,1,,3,3,4,3,2,1,1,1,,2,2,2,2,1,1,3,1,1,2,3,3,2
73468637,1,63,4,3,4,1,,,,4,,1,5,1,1,,4,1,,3,,3,4,3,3,1,,1,,5,1,,1,1990,30,40,30,0,,50,5,4,3,4,3,4,4,4,2,,5,4,7,9,,2,,3,4,4,1,,,2,,,5,,,,,2,5,8,,,2,,4,,6,,,,,,,,3,,5,,7,,,,4,1,4,6,,4,3,3,1,,4,5,5,5,3,2,,3,1,,4,2,,4,1,4,8,,2,5,,3,2,3,3,2,2,3,4,4,,,3,,,6,,8,,10,,,,,,,2,3,,5,,,,,,,2,3,,,,,,4,3,,,2,,3,2,,3,2,6,9,,4,3,3,4,3,2,,2,,4,3,4,4,3,4,4,4,2,3,3,7,6
73541632,2,49,2,5,4,1,,,3,,,1,5,3,,,4,,,,4,4,4,4,4,1,,2,,3,2,,1,2001,30,0,70,0,,50,8,4,4,2,3,4,4,4,3,,5,1,2,7,,2,,3,4,4,2,,1,2,3,,,,,,,5,1,8,,,,,,,,,,,10,,,,,,,,,,,,3,1,2,3,,4,4,4,2,,3,3,3,3,3,9,,4,5,,3,1,,4,6,5,9,,9,,,4,2,3,3,2,2,1,1,2,1,,,,,6,7,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,2,,3,1,,2,10,2,9,,3,4,4,3,4,1,2,8,,3,3,3,3,3,3,3,3,3,2,3,0,0
73570446,2,53,3,4,4,1,1,2,,,,3,5,3,,,3,,,,4,5,3,3,3,2,,1,,4,1,,1,1990,0,0,0,100,결혼,53,2,4,3,3,4,4,4,3,3,,5,7,2,8,,2,,3,3,3,2,,1,2,,,,,,,,2,5,3,,,,,,,,,,,10,,,,,,,,,,,,2,1,2,3,,3,3,3,2,,3,3,3,3,2,7,,4,5,,4,1,,4,3,2,1,,5,3,,2,3,3,3,1,2,2,2,1,,2,,4,,,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,1,,5,4,,3,1,2,7,,2,2,2,2,3,1,2,3,,3,3,3,3,3,3,3,3,3,4,4,5,5
73631692,1,42,2,24,4,3,,,,,5,,5,1,4,,5,,,3,,4,4,4,4,3,,3,,4,1,,1,2006,0,0,100,0,,20,0,5,4,4,4,4,4,4,3,,3,2,1,4,,1,20,1,2,2,1,,1,,,,,,,,,2,5,7,,,,,,,6,,,,,,,,,,,6,,,,,1,1,2,3,,4,4,4,2,,3,3,3,2,3,4,,1,2,,5,3,,5,1,2,3,,5,6,,2,2,2,2,2,2,3,3,3,1,,,,,6,,,9,,,,13,,,,,,,,,,,9,,,,,,,6,,,,,,,1,,5,2,,2,5,4,3,,3,5,5,2,4,1,1,4,,3,2,2,5,2,3,2,2,3,5,2,4,2
73636988,1,51,3,16,4,1,,,3,,,1,5,1,3,,4,,2,,,4,3,3,3,2,,2,,4,1,,1,1995,0,0,100,0,,23,3,3,3,3,4,4,3,4,1,,4,7,1,2,,1,10,3,2,4,2,,1,2,,,,,,,,3,8,2,,,,3,,,,,,,,,,2,,,,,,,,,3,1,6,5,,4,4,4,2,,3,2,4,4,3,7,,2,5,,4,1,,4,1,2,9,,1,5,,3,2,2,1,1,1,2,1,1,,2,3,,,,,,,,11,,,,,,,,,,,,,9,,,,,,,6,,,,,,,1,,1,3,,4,,,,,4,3,3,3,3,2,,1,,2,3,2,3,3,4,2,2,3,3,4,5,3
73639601,1,50,3,16,3,1,,2,,,,1,1,3,,,3,1,2,3,,4,4,3,2,3,,2,,3,1,,1,1997,45,40,15,0,,45,7,5,2,1,3,4,4,3,2,,2,1,5,4,,1,40,4,3,4,1,,1,2,,,,,,,,1,2,6,,,,,,,6,,,,,,,,3,,,,,,,,1,1,2,3,,4,5,3,2,,3,2,4,2,3,1,,2,4,,3,1,,4,1,5,6,,9,,,3,3,4,2,2,2,1,1,2,1,2,,,5,6,7,,,,,,,,,1,2,3,,,6,,,,,,,,4,,,,,,,3,,4,,1,3,,3,5,6,9,,3,4,5,2,3,1,3,2,,1,2,3,4,2,2,3,2,2,3,3,2,2
73642235,2,51,3,20,2,3,,,,,5,,3,3,,,4,,,,4,4,2,2,2,2,,1,,5,1,,1,2001,60,0,40,0,,52,0,2,4,4,1,3,4,4,3,,2,9,4,3,,2,,1,1,1,1,,1,2,3,,,,,,,8,9,7,,,,,,,,,,,10,,,,,,,,,,,,4,7,2,1,,4,1,1,2,,3,4,4,3,3,7,,4,5,,3,3,,2,1,9,5,,1,2,,1,2,1,2,1,1,1,1,1,,,,4,,,,,,,,,,,,1,,,,,,,,,,,,,,,6,,,,,,,3,,5,1,,3,2,9,10,,2,3,3,3,4,1,2,1,,2,2,3,3,2,1,2,2,2,3,2,7,6
73653377,1,45,2,24,4,1,,,3,4,,1,5,1,1,,3,,,,4,4,2,3,4,1,,1,,5,2,,1,2008,50,30,20,0,,33,6,4,3,3,3,4,4,4,2,,8,2,3,9,,2,,2,4,3,1,,1,,3,,,,,,,1,8,6,,,2,,,,,,,,,,,2,,,,,,,,,4,2,3,1,,3,3,3,1,,4,3,4,4,4,9,,7,,,3,3,,4,1,2,11,,9,,,2,1,1,3,2,1,1,1,1,,,,,,,,,,,,,,,15,1,,,,,,,,,,,,,,,6,,,,,,,1,,1,2,,2,2,9,10,,3,2,2,3,3,1,3,1,,2,3,3,3,3,3,3,3,3,5,4,7,6
73664167,2,47,2,11,3,1,,,3,,,1,5,1,1,,4,1,2,,,2,3,3,2,2,,1,,5,1,,1,1999,50,0,50,0,,50,8,3,4,4,3,4,3,4,2,,5,2,1,3,,1,15,3,3,4,1,,1,2,3,4,,,,,,1,2,7,,,2,3,,,,,,,,,1,2,3,4,,,,,,,3,3,4,6,,3,3,4,1,,3,3,4,4,3,2,,1,2,,3,1,,3,1,2,3,,1,3,,2,3,3,3,3,2,3,3,3,,,,,,,,8,,,,,,,,1,2,,,,6,,,,,,2,3,,,,,,3,4,,,2,,1,2,,2,2,4,3,,2,3,4,3,4,1,3,1,,2,3,3,4,3,3,2,4,4,3,3,7,5
73687368,2,43,2,6,1,3,,,,,5,,5,1,1,,2,,,,4,3,2,2,2,1,,1,,5,1,,2,,,,,,,3,0,4,4,3,2,3,3,2,1,,3,2,1,4,,2,,3,4,3,1,,,,3,,,,,,,2,7,1,,,2,3,,,,,,,,,,2,,,,,,,,,3,3,1,2,,3,3,4,1,,3,2,3,3,3,4,,2,5,,3,1,,3,2,5,1,,4,6,,2,2,2,2,1,2,2,2,2,1,,,,5,,,,,,,,,,,,2,,4,,,,,,,1,,,,,,,3,,,,,1,,1,2,,4,,,,,4,5,5,3,3,1,10,3,,3,3,2,3,3,2,2,2,3,3,2,5,5
73702789,1,43,2,7,3,1,,,3,,,1,3,1,1,,2,,,,4,3,2,2,3,1,,1,,4,1,,1,2006,100,0,0,0,,44,1,5,1,2,3,3,2,2,3,,7,1,7,6,,1,20,5,5,5,1,,1,2,3,,,,,,,1,2,5,,,,,,,,,,,10,,,,,,,,,,,,2,1,2,3,,5,5,5,1,,3,2,4,3,3,1,,1,2,,3,1,,4,1,4,3,,1,2,,2,2,2,3,3,2,2,2,2,,,3,,,6,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,1,,1,2,,3,4,7,6,,4,4,3,3,3,1,1,1,,3,3,2,3,1,2,2,2,3,3,3,5,4
73712633,1,43,2,21,3,3,,,,,5,,1,1,1,,3,,2,,,3,2,3,3,2,,1,,4,1,,2,,,,,,,43,1,3,4,3,3,4,3,3,1,,4,3,7,1,,2,,3,2,3,1,,,2,3,,,,,,,2,4,6,,,,3,,,,,,,,,,,3,,5,,,,,,3,3,4,1,,3,4,3,1,,3,4,3,3,3,3,,2,4,,3,2,,3,4,6,9,,1,5,,2,2,2,3,2,2,2,2,2,,,,4,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,3,,,,,2,,2,4,,4,,,,,3,2,2,3,4,1,3,1,,3,3,4,3,2,3,3,2,3,3,4,7,8
73712760,1,44,2,8,2,1,,,,,5,,5,1,1,,3,,,,4,3,3,3,3,2,,1,,5,1,,1,2000,70,30,0,0,,20,7,4,2,4,3,3,4,3,3,,4,13,,,,2,,3,4,3,1,,1,2,,,,,,,,9,8,2,,,,,,,,,,,10,,,,,,,,,,,,4,1,2,3,,3,3,3,2,,4,4,4,3,4,7,,7,,,3,3,,3,13,,,,9,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,6,,,,,,,1,,7,,,4,,,,,1,1,1,4,3,1,1,8,,3,2,2,2,1,3,3,1,3,4,3,7,5
73714853,1,41,2,16,4,1,,,3,,,1,7,1,5,,2,1,2,,,4,4,4,3,1,,1,,4,2,,1,2010,35,50,15,0,,41,0,4,3,3,3,3,3,3,3,,4,7,1,2,,1,30,3,3,3,1,,1,2,,,,,,,,5,2,1,,,,,,,,,,,10,,,,,,,,,,,,2,6,1,2,,3,3,3,2,,3,3,3,3,3,1,,5,1,,3,1,,4,1,5,6,,4,3,,2,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,1,,,,,,,,,,,,,,,6,,,,,,,2,,1,2,,3,2,3,4,,1,1,1,4,3,2,,4,,2,4,4,3,2,3,3,3,3,4,3,10,10
73771522,1,61,4,23,3,1,,2,,,,1,5,1,1,,3,,,,4,3,2,3,4,1,,1,,4,3,,1,1983,10,10,80,0,,50,0,2,4,4,3,3,2,4,3,,7,2,1,3,,2,,4,3,3,2,,1,2,,,,,,,,1,2,3,,,,3,,,6,,,,,,,2,,,,,,8,,,4,1,5,4,,4,4,4,2,,4,4,4,4,4,2,,4,5,,4,1,,4,1,2,5,,1,3,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,6,,,,,,,1,,3,2,,4,,,,,1,1,1,4,4,1,3,1,,2,4,4,4,3,2,3,3,3,4,4,8,8
73786177,2,57,3,16,3,1,1,,,,,1,1,1,2,,3,,,,4,3,4,3,3,3,,2,,3,1,,1,2018,60,30,10,0,,57,7,2,4,3,4,4,3,3,3,,3,13,,,,2,,3,4,3,1,,,2,,,,,,,,5,8,1,,,,,,,,,,,10,,,,,,,,,,,,4,7,2,1,,4,3,3,2,,3,3,4,3,3,7,,4,5,,3,1,,4,9,5,1,,1,2,,2,2,4,4,1,2,2,1,1,1,2,,,,6,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,2,,3,5,,4,,,,,2,2,1,3,4,1,3,1,,3,2,3,3,1,2,3,2,1,3,3,4,3
73792018,1,43,2,6,2,3,,,,,5,,3,1,1,,3,,,,4,3,4,4,4,1,,1,,3,2,,2,,,,,,,43,6,4,2,2,4,5,4,5,3,,2,1,7,6,,2,,3,4,4,2,,1,2,3,,,,,,,9,5,2,,,,,,,,,,,10,,,,,,,,,,,,2,2,1,3,,3,4,5,2,,2,3,3,2,2,7,,4,5,,4,3,,4,11,1,3,,2,3,,2,1,2,2,2,1,1,1,1,,,,,,,,,,,,,,,15,,2,3,,,,,,,,,,,,,6,,,,,,,2,,7,,,4,,,,,3,4,4,2,3,2,,1,,3,3,3,3,2,3,3,3,3,3,3,5,4
73811571,2,42,2,11,4,3,,,,,5,,5,3,,,1,,,,4,4,3,3,3,3,,1,,6,1,,2,,,,,,,40,11,3,4,3,3,3,3,3,3,,3,1,4,3,,1,75,3,3,3,2,,1,2,3,,,,,,,9,5,8,,,,,,,,,,,10,,,,,,,,,,,,3,1,2,3,,4,3,3,2,,3,3,3,3,3,7,,4,5,,3,1,,3,1,2,3,,5,4,,4,2,2,2,2,2,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,2,,7,,,2,5,2,9,,4,4,4,3,4,2,,1,,2,3,3,3,2,2,2,2,2,3,3,5,3
73826728,2,64,4,6,3,1,,2,,,,1,1,1,4,,1,,,,4,4,4,4,5,3,,3,,5,1,,1,1970,100,0,0,0,,50,4,5,1,1,5,4,5,5,1,,5,1,3,5,,2,,5,4,5,2,,1,2,,,,,,,,1,2,8,,,,,,,,,,,10,,,,,,,,,,,,3,2,1,3,,4,4,5,2,,3,4,4,3,3,9,,7,,,4,1,,4,13,,,,9,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,6,,,,,,,1,,7,,,4,,,,,1,1,1,4,4,1,4,1,,3,4,4,4,3,4,4,4,4,4,4,8,8
73836809,2,59,3,8,3,1,1,,,,,1,1,1,4,,5,,,,4,5,5,5,5,1,,1,,5,1,,2,,,,,,,45,7,3,1,1,5,5,5,5,3,,4,7,2,1,,1,10,4,4,4,2,,1,,,,,,,,,2,3,9,,,,3,,,,,,,,,,2,,,,,,,,,5,6,1,2,,4,4,4,2,,3,1,3,3,5,7,,4,5,,4,2,,3,2,7,11,,2,3,,4,3,4,1,4,4,1,1,3,1,2,,4,,6,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,1,,7,,,3,1,2,9,,4,5,5,4,4,2,,1,,2,2,5,3,3,1,3,1,2,5,5,0,0
73866273,1,52,3,11,4,1,1,,3,,,1,5,1,1,,2,,,,4,5,3,2,2,1,,1,,5,1,,1,1996,20,20,60,0,,52,3,4,4,3,3,4,4,3,3,,7,2,7,1,,2,,3,3,3,1,,1,2,,,,,,,,1,2,8,,1,,,,,,,,,,,1,2,,,,,,,,,2,1,2,6,,4,3,3,1,,3,1,3,2,2,1,,2,4,,3,1,,4,1,2,9,,5,3,,2,2,4,4,3,3,3,2,1,,,,,,6,,,,,,,,,,,,,,,,,,9,,1,,,,,,,2,,,,,1,,1,2,,4,,,,,3,4,4,3,3,2,,8,,3,2,3,3,2,2,2,2,2,4,4,4,4
73891549,1,41,2,12,4,1,,,3,,,1,5,1,1,,3,,,,4,4,3,2,2,3,,1,,4,1,,1,2009,50,50,0,0,,43,0,2,2,3,4,4,4,4,2,,5,2,1,7,,1,10,4,2,3,1,,1,,3,,,,,,,5,9,2,,,2,3,,,6,,,,,,,2,,,,,,,,,3,1,3,5,,4,3,4,2,,4,4,4,4,4,1,,2,4,,4,1,,4,2,1,9,,1,3,,2,1,4,3,3,1,2,1,1,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,2,,1,3,,4,,,,,2,2,2,4,4,2,,4,,1,1,1,4,3,3,3,3,3,4,4,7,7
73892847,1,41,2,17,5,1,,,,4,,1,3,1,1,,2,1,,,,4,4,4,4,3,,1,,5,1,,1,2010,100,0,0,0,,10,0,4,2,4,4,4,4,4,2,,2,2,1,4,,2,,4,4,4,2,,,,,,,,,8,,,,,,,,,4,,,,,,,,,,3,,,,,,,,2,1,3,2,,4,4,4,2,,2,2,3,3,3,4,,2,4,,4,3,,4,1,2,9,,5,2,,2,2,2,3,1,1,1,1,1,,,,,,,,,,,11,,,,,1,,,,,,,,,,,,,,,6,,,,,,,2,,1,3,,4,,,,,1,4,4,4,4,2,,1,,2,2,2,4,2,2,2,2,3,4,3,7,7
73898067,1,53,3,19,2,3,,,,,5,,3,1,1,,3,,,,4,3,2,4,2,1,,1,,5,1,,2,,,,,,,54,0,3,4,4,2,4,3,3,2,,6,2,4,8,,2,,2,4,4,1,,1,2,,,5,,,,,8,6,5,,,,,,,,,,,10,,,,,,,,,,,,3,1,2,3,,4,4,3,2,,4,3,3,3,3,3,,4,5,,4,2,,5,2,7,9,,1,2,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,6,,,,,,,1,,1,5,,4,,,,,1,2,1,3,4,1,5,2,,2,4,2,4,3,1,3,2,2,4,4,8,8
73917475,1,52,3,25,3,1,,,3,,,1,1,1,1,,3,,,,4,3,3,3,2,1,,2,,2,1,,1,1986,95,0,5,0,,31,6,4,3,4,1,3,3,1,3,,4,10,2,7,,2,,1,3,2,1,,1,2,,,,,,,,2,9,8,,,,,,,,,,,10,,,,,,,,,,,,2,1,3,2,,3,2,1,2,,3,1,4,3,3,7,,4,5,,3,1,,5,7,9,1,,9,,,1,1,4,2,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,2,,7,,,4,,,,,1,1,1,3,3,1,2,3,,2,3,3,4,3,4,3,4,4,4,4,7,7
73933361,2,53,3,24,5,1,1,,,,,1,3,3,,,4,,,,4,2,2,3,2,3,,1,,6,1,,1,1990,100,0,0,0,,52,10,2,4,4,4,3,3,4,3,,8,6,4,11,,2,,2,2,2,2,,1,,,,,,,,,1,9,6,,,,,,,,,,,10,,,,,,,,,,,,4,2,1,5,,4,4,3,1,,4,3,3,4,3,3,,5,3,,3,2,,3,2,9,6,,6,2,,1,1,2,1,1,1,2,1,1,,,,,,,,,,,,,,,15,,2,,,,,,,,,,,,,,6,,,,,,,2,,4,2,,4,,,,,2,2,3,3,4,1,5,3,,2,2,3,3,2,2,2,2,3,3,3,8,7
73942332,2,57,3,17,3,1,1,,,,,1,1,1,1,,3,,2,,,3,3,3,4,2,,1,,3,1,,1,2001,50,50,0,0,,35,5,3,4,2,2,3,3,4,1,,4,2,1,4,,1,20,3,4,2,2,,,2,,,,,,,,2,6,8,,,,3,,,,,,,,,,2,,4,,,,,,,3,3,2,5,,3,4,3,2,,3,4,3,2,2,5,,2,3,,4,2,,2,2,5,4,,3,2,,2,3,2,1,2,2,3,3,2,,,,,5,6,,,,,,,,,,,,3,4,,,,,,,,,3,,,,,,,3,,,2,,2,4,,2,2,4,3,,2,3,4,3,2,2,,2,,4,3,2,3,4,3,3,3,2,4,3,6,5
73960368,2,54,3,5,3,1,,,3,,,1,7,1,1,,4,,,3,,2,4,3,4,1,,1,,5,1,,1,1988,30,20,50,0,,30,5,4,5,4,4,4,4,4,2,,5,3,5,9,,1,20,5,4,4,1,,1,,,,,,,,,7,3,5,,,2,,,5,,,,,,,,2,,4,,,,,,,4,6,2,5,,4,5,5,1,,5,4,4,5,4,2,,1,2,,4,1,,4,1,2,3,,1,2,,3,2,3,3,3,3,2,3,2,,2,,,,,,,,,,,,,,,2,,,,,,,,,,2,,,,,,,4,,,,2,,1,2,,3,1,2,4,,5,4,4,4,4,1,5,2,,4,4,5,4,2,4,3,4,3,5,5,9,9
73981045,2,41,2,16,1,3,,,,,5,,5,1,1,,3,,,,4,4,2,1,1,3,,1,,4,1,,1,2001,0,0,100,0,,20,0,1,4,4,1,2,2,1,2,,4,10,3,5,,2,,4,4,4,1,,1,2,3,4,,,,,,1,8,5,,,,,,,,,,,10,,,,,,,,,,,,4,2,1,3,,3,3,2,2,,3,3,3,3,4,1,,4,5,,3,1,,3,2,7,11,,2,5,,2,2,2,2,2,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,2,,1,2,,3,3,6,9,,2,2,2,3,3,1,5,1,,3,4,4,3,1,3,3,2,3,4,4,8,8
74046959,1,52,3,11,4,1,1,,,,,1,7,1,1,,3,,,,4,2,5,4,4,1,,4,,6,2,,1,1994,50,0,50,0,,45,0,5,4,2,5,5,5,5,3,,5,7,2,1,,2,,5,5,5,1,,1,2,3,,,,,,,2,3,5,,1,2,3,,,6,,,,,,,2,,,,,,,,,3,3,2,6,,5,5,5,2,,4,4,4,3,3,4,,2,1,,5,3,,5,6,9,1,,7,2,,2,1,2,3,1,1,1,1,1,,,,,,6,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,1,,1,3,,3,2,1,9,,2,2,2,3,5,2,,8,,3,3,3,4,2,3,3,3,3,4,4,5,5
74052527,2,45,2,4,2,1,,,,,5,,5,1,1,,4,,,,4,2,3,3,2,1,,1,,4,1,,1,2010,57,43,0,0,,45,7,4,1,4,2,3,3,2,3,,3,1,11,3,,1,70,2,4,3,2,,1,2,3,,,,,,,1,2,7,,,,3,,,,,,,,,,2,,,,,,,,,3,1,3,2,,4,3,3,2,,4,4,4,3,3,2,,4,2,,4,1,,4,6,9,12,운동,3,1,,3,2,3,2,2,1,1,1,1,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,6,,,,,,,1,,7,,,4,,,,,2,2,2,3,4,1,2,6,,2,3,3,4,2,3,3,2,3,4,3,7,8
74166695,1,47,2,14,4,1,,,3,,,1,5,1,1,,4,,,,4,4,3,3,3,3,,1,,5,1,,1,2006,50,50,0,0,,20,0,4,4,3,3,3,3,3,2,,5,1,2,4,,2,,4,3,4,2,,1,,,,,,,,,2,1,3,,,2,,,,,,,,,,,2,,,,,,,,,3,2,3,1,,3,3,3,1,,4,4,4,4,4,2,,3,1,,3,1,,4,3,1,5,,1,4,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,6,,,,,,,1,,1,5,,4,,,,,1,1,1,3,3,1,3,3,,3,3,3,4,3,3,3,3,3,4,4,8,8
74180723,1,45,2,19,2,1,,,,,5,,5,1,1,,4,1,,,,4,2,2,2,3,,1,,4,1,,1,2017,100,0,0,0,,3,6,4,4,4,3,3,3,3,3,,6,6,3,8,,1,15,3,3,3,2,,,,3,,,,,,,1,4,7,,,,,,,,,,,10,,,,,,,,,,,,3,1,5,6,,3,3,3,2,,3,3,3,3,3,3,,2,1,,4,2,,3,1,2,8,,3,1,,2,2,2,2,2,2,2,3,2,,2,,4,,,,,,,,,,,,,,3,,,,,,,,,,3,,,,,,,4,,,3,,3,5,,2,4,2,8,,3,3,2,3,4,2,,2,,3,3,3,3,2,2,3,3,3,2,3,5,7
74224527,2,49,2,4,2,1,,,,,5,,5,3,,,3,,,,4,4,4,4,4,3,,1,,4,1,,1,2001,10,90,0,0,,49,5,4,1,2,3,3,3,4,3,,4,2,11,8,,2,,3,4,4,2,,,2,,,,,,,,2,8,9,,1,2,,,,,,,,,,1,,,,,,,,,,1,1,5,4,,4,4,3,2,,3,3,3,5,4,5,,4,1,,4,3,,5,9,6,1,,1,3,,1,1,2,1,1,1,1,1,1,,,,,,,,,,,,,,,15,1,,,,,,,,,,,,3,,,,,,,3,,,5,모르겠다,1,2,,3,2,6,10,,3,3,4,3,4,2,,4,,1,3,3,3,2,2,2,2,2,4,4,6,6
